name_slug,twok_year,Rating,Team,Height,Wingspan
filip-petrusev,NBA 2K24,70,Free Agent,"6'11"" (211cm)","7'0"" (213cm)"
eric-gordon,NBA 2K25,75,Philadelphia 76ers,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K24,76,Phoenix Suns,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K23,75,"Houston Rockets, Los Angeles Clippers","6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K22,75,Houston Rockets,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K21,80,Houston Rockets,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K20,79,Houston Rockets,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K19,77,Houston Rockets,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K18,82,Houston Rockets,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K17,78,Houston Rockets,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K16,77,New Orleans Pelicans,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K15,78,New Orleans Pelicans,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K14,84,New Orleans Pelicans,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K13,85,New Orleans Hornets,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K12,82,New Orleans Hornets,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K11,78,Los Angeles Clippers,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K10,74,Los Angeles Clippers,"6'3"" (191cm)","6'9"" (206cm)"
eric-gordon,NBA 2K9,72,Los Angeles Clippers,"6'3"" (191cm)","6'9"" (206cm)"
jared-butler,NBA 2K25,75,"Philadelphia 76ers, Washington Wizards","6'3"" (191cm)","6'4"" (193cm)"
jared-butler,NBA 2K24,70,Washington Wizards,"6'3"" (191cm)","6'4"" (193cm)"
jared-butler,NBA 2K23,74,Oklahoma City Thunder,"6'3"" (191cm)","6'4"" (193cm)"
jared-butler,NBA 2K22,74,Utah Jazz,"6'3"" (191cm)","6'4"" (193cm)"
lester-quinones,NBA 2K25,71,New Orleans Pelicans,"6'4"" (193cm)","6'8"" (203cm)"
lester-quinones,NBA 2K24,67,Golden State Warriors,"6'4"" (193cm)","6'8"" (203cm)"
lester-quinones,NBA 2K23,67,Golden State Warriors,"6'4"" (193cm)","6'8"" (203cm)"
jonas-valanciunas,NBA 2K25,81,"Sacramento Kings, Washington Wizards","6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K24,83,New Orleans Pelicans,"6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K23,83,New Orleans Pelicans,"6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K22,83,New Orleans Pelicans,"6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K21,83,Memphis Grizzlies,"6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K20,83,Memphis Grizzlies,"6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K19,82,"Memphis Grizzlies, Toronto Raptors","6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K18,85,Toronto Raptors,"6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K17,80,Toronto Raptors,"6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K16,83,Toronto Raptors,"6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K15,84,Toronto Raptors,"6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K14,69,Toronto Raptors,"6'11"" (211cm)","7'3"" (221cm)"
jonas-valanciunas,NBA 2K13,69,Toronto Raptors,"6'11"" (211cm)","7'3"" (221cm)"
norman-powell,NBA 2K25,87,Los Angeles Clippers,"6'4"" (193cm)","6'11"" (211cm)"
norman-powell,NBA 2K24,79,Los Angeles Clippers,"6'4"" (193cm)","6'11"" (211cm)"
norman-powell,NBA 2K23,78,Los Angeles Clippers,"6'4"" (193cm)","6'11"" (211cm)"
norman-powell,NBA 2K22,81,"Los Angeles Clippers, Portland Trail Blazers","6'4"" (193cm)","6'11"" (211cm)"
norman-powell,NBA 2K21,81,Toronto Raptors,"6'4"" (193cm)","6'11"" (211cm)"
norman-powell,NBA 2K20,79,Toronto Raptors,"6'4"" (193cm)","6'11"" (211cm)"
norman-powell,NBA 2K19,74,Toronto Raptors,"6'4"" (193cm)","6'11"" (211cm)"
norman-powell,NBA 2K18,76,Toronto Raptors,"6'4"" (193cm)","6'11"" (211cm)"
norman-powell,NBA 2K17,75,Toronto Raptors,"6'4"" (193cm)","6'11"" (211cm)"
norman-powell,NBA 2K16,75,Toronto Raptors,"6'4"" (193cm)","6'11"" (211cm)"
jakob-poeltl,NBA 2K25,83,Toronto Raptors,"7'0"" (213cm)","7'3"" (221cm)"
jakob-poeltl,NBA 2K24,81,Toronto Raptors,"7'0"" (213cm)","7'3"" (221cm)"
jakob-poeltl,NBA 2K23,78,"San Antonio Spurs, Toronto Raptors","7'0"" (213cm)","7'3"" (221cm)"
jakob-poeltl,NBA 2K22,80,San Antonio Spurs,"7'0"" (213cm)","7'3"" (221cm)"
jakob-poeltl,NBA 2K21,78,San Antonio Spurs,"7'0"" (213cm)","7'3"" (221cm)"
jakob-poeltl,NBA 2K20,78,San Antonio Spurs,"7'0"" (213cm)","7'3"" (221cm)"
jakob-poeltl,NBA 2K19,77,San Antonio Spurs,"7'0"" (213cm)","7'3"" (221cm)"
jakob-poeltl,NBA 2K18,75,Toronto Raptors,"7'0"" (213cm)","7'3"" (221cm)"
jakob-poeltl,NBA 2K17,70,Toronto Raptors,"7'0"" (213cm)","7'3"" (221cm)"
fred-vanvleet,NBA 2K25,81,Houston Rockets,"6'0"" (183cm)","6'2"" (188cm)"
fred-vanvleet,NBA 2K24,83,Houston Rockets,"6'0"" (183cm)","6'2"" (188cm)"
fred-vanvleet,NBA 2K23,83,Toronto Raptors,"6'0"" (183cm)","6'2"" (188cm)"
fred-vanvleet,NBA 2K22,83,Toronto Raptors,"6'0"" (183cm)","6'2"" (188cm)"
fred-vanvleet,NBA 2K21,84,Toronto Raptors,"6'0"" (183cm)","6'2"" (188cm)"
fred-vanvleet,NBA 2K20,82,Toronto Raptors,"6'0"" (183cm)","6'2"" (188cm)"
fred-vanvleet,NBA 2K19,76,Toronto Raptors,"6'0"" (183cm)","6'2"" (188cm)"
fred-vanvleet,NBA 2K18,81,Toronto Raptors,"6'0"" (183cm)","6'2"" (188cm)"
fred-vanvleet,NBA 2K17,68,Toronto Raptors,"6'0"" (183cm)","6'2"" (188cm)"
kawhi-leonard,NBA 2K25,88,Los Angeles Clippers,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K24,94,Los Angeles Clippers,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K23,94,Los Angeles Clippers,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K22,95,Los Angeles Clippers,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K21,96,Los Angeles Clippers,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K20,97,Los Angeles Clippers,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K19,94,Toronto Raptors,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K18,95,San Antonio Spurs,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K17,93,San Antonio Spurs,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K16,87,San Antonio Spurs,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K15,85,San Antonio Spurs,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K14,83,San Antonio Spurs,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K13,76,San Antonio Spurs,"6'7"" (201cm)","7'3"" (221cm)"
kawhi-leonard,NBA 2K12,72,San Antonio Spurs,"6'7"" (201cm)","7'3"" (221cm)"
chris-boucher,NBA 2K25,79,Toronto Raptors,"6'9"" (206cm)","7'4"" (224cm)"
chris-boucher,NBA 2K24,77,Toronto Raptors,"6'9"" (206cm)","7'4"" (224cm)"
chris-boucher,NBA 2K23,76,Toronto Raptors,"6'9"" (206cm)","7'4"" (224cm)"
chris-boucher,NBA 2K22,78,Toronto Raptors,"6'9"" (206cm)","7'4"" (224cm)"
chris-boucher,NBA 2K21,80,Toronto Raptors,"6'9"" (206cm)","7'4"" (224cm)"
chris-boucher,NBA 2K20,78,Toronto Raptors,"6'9"" (206cm)","7'4"" (224cm)"
chris-boucher,NBA 2K19,70,Toronto Raptors,"6'9"" (206cm)","7'4"" (224cm)"
chris-boucher,NBA 2K18,63,Golden State Warriors,"6'9"" (206cm)","7'4"" (224cm)"
charles-bassey,NBA 2K25,78,San Antonio Spurs,"6'10"" (208cm)","7'3"" (221cm)"
charles-bassey,NBA 2K24,75,San Antonio Spurs,"6'10"" (208cm)","7'3"" (221cm)"
charles-bassey,NBA 2K23,73,San Antonio Spurs,"6'10"" (208cm)","7'3"" (221cm)"
charles-bassey,NBA 2K22,73,Philadelphia 76ers,"6'10"" (208cm)","7'3"" (221cm)"
christian-koloko,NBA 2K25,72,Los Angeles Lakers,"7'0"" (213cm)","7'5"" (226cm)"
christian-koloko,NBA 2K24,74,Free Agent,"7'0"" (213cm)","7'5"" (226cm)"
christian-koloko,NBA 2K23,73,Toronto Raptors,"7'0"" (213cm)","7'5"" (226cm)"
ron-harper-jr,NBA 2K25,68,Detroit Pistons,"6'4"" (193cm)","6'8"" (203cm)"
ron-harper-jr,NBA 2K24,68,Free Agent,"6'4"" (193cm)","6'8"" (203cm)"
ron-harper-jr,NBA 2K23,68,Toronto Raptors,"6'4"" (193cm)","6'8"" (203cm)"
ochai-agbaji,NBA 2K25,76,Toronto Raptors,"6'5"" (196cm)","6'10"" (208cm)"
ochai-agbaji,NBA 2K24,76,Toronto Raptors,"6'5"" (196cm)","6'10"" (208cm)"
ochai-agbaji,NBA 2K23,73,Utah Jazz,"6'5"" (196cm)","6'10"" (208cm)"
javon-freeman-liberty,NBA 2K25,70,Free Agent,"6'3"" (191cm)","6'9"" (206cm)"
javon-freeman-liberty,NBA 2K24,68,Toronto Raptors,"6'3"" (191cm)","6'9"" (206cm)"
jahmius-ramsey,NBA 2K25,69,Free Agent,"6'3"" (191cm)","6'6"" (198cm)"
jahmius-ramsey,NBA 2K24,70,Free Agent,"6'3"" (191cm)","6'6"" (198cm)"
jahmius-ramsey,NBA 2K23,70,Free Agent,"6'3"" (191cm)","6'6"" (198cm)"
jahmius-ramsey,NBA 2K22,70,Sacramento Kings,"6'3"" (191cm)","6'6"" (198cm)"
jahmius-ramsey,NBA 2K21,69,Sacramento Kings,"6'3"" (191cm)","6'6"" (198cm)"
malik-williams,NBA 2K25,68,Free Agent,"6'11"" (211cm)","7'3"" (221cm)"
malik-williams,NBA 2K24,67,Toronto Raptors,"6'11"" (211cm)","7'3"" (221cm)"
mouhamadou-gueye,NBA 2K25,67,Free Agent,"6'9"" (206cm)","7'1"" (216cm)"
mouhamadou-gueye,NBA 2K24,67,Toronto Raptors,"6'9"" (206cm)","7'1"" (216cm)"
markquis-nowell,NBA 2K25,67,Free Agent,"5'7"" (170cm)","6'1"" (185cm)"
markquis-nowell,NBA 2K24,67,Free Agent,"5'7"" (170cm)","6'1"" (185cm)"
colin-castleton,NBA 2K25,68,Toronto Raptors,"6'10"" (208cm)","7'2"" (218cm)"
colin-castleton,NBA 2K24,67,Los Angeles Lakers,"6'10"" (208cm)","7'2"" (218cm)"
dj-carton,NBA 2K25,68,Free Agent,"6'3"" (191cm)","6'7"" (201cm)"
aj-lawson,NBA 2K25,71,Toronto Raptors,"6'6"" (198cm)","6'7"" (201cm)"
aj-lawson,NBA 2K24,67,Dallas Mavericks,"6'6"" (198cm)","6'7"" (201cm)"
aj-lawson,NBA 2K23,67,Dallas Mavericks,"6'6"" (198cm)","6'7"" (201cm)"
bradley-beal,NBA 2K25,85,Phoenix Suns,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K24,86,Phoenix Suns,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K23,87,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K22,87,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K21,90,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K20,89,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K19,88,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K18,84,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K17,84,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K16,79,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K15,76,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K14,77,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
bradley-beal,NBA 2K13,75,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
rui-hachimura,NBA 2K25,81,Los Angeles Lakers,"6'8"" (203cm)","7'2"" (218cm)"
rui-hachimura,NBA 2K24,79,Los Angeles Lakers,"6'8"" (203cm)","7'2"" (218cm)"
rui-hachimura,NBA 2K23,76,"Los Angeles Lakers, Washington Wizards","6'8"" (203cm)","7'2"" (218cm)"
rui-hachimura,NBA 2K22,77,Washington Wizards,"6'8"" (203cm)","7'2"" (218cm)"
rui-hachimura,NBA 2K21,79,Washington Wizards,"6'8"" (203cm)","7'2"" (218cm)"
rui-hachimura,NBA 2K20,79,Washington Wizards,"6'8"" (203cm)","7'2"" (218cm)"
jerome-robinson,NBA 2K25,68,Free Agent,"6'5"" (196cm)","6'7"" (201cm)"
jerome-robinson,NBA 2K24,70,Golden State Warriors,"6'5"" (196cm)","6'7"" (201cm)"
jerome-robinson,NBA 2K21,68,Washington Wizards,"6'5"" (196cm)","6'7"" (201cm)"
jerome-robinson,NBA 2K20,70,"Los Angeles Clippers, Washington Wizards","6'5"" (196cm)","6'7"" (201cm)"
jerome-robinson,NBA 2K19,70,Los Angeles Clippers,"6'5"" (196cm)","6'7"" (201cm)"
anzejs-pasecniks,NBA 2K25,73,Free Agent,"7'1"" (216cm)","7'5"" (226cm)"
anzejs-pasecniks,NBA 2K24,73,Free Agent,"7'1"" (216cm)","7'5"" (226cm)"
anzejs-pasecniks,NBA 2K23,73,Free Agent,"7'1"" (216cm)","7'5"" (226cm)"
anzejs-pasecniks,NBA 2K22,73,Free Agent,"7'1"" (216cm)","7'5"" (226cm)"
anzejs-pasecniks,NBA 2K21,72,Washington Wizards,"7'1"" (216cm)","7'5"" (226cm)"
anzejs-pasecniks,NBA 2K20,73,Free Agent,"7'1"" (216cm)","7'5"" (226cm)"
anzejs-pasecniks,NBA 2K19,70,Free Agent,"7'1"" (216cm)","7'5"" (226cm)"
russell-westbrook,NBA 2K25,82,Denver Nuggets,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K24,81,Los Angeles Clippers,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K23,78,Los Angeles Clippers,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K22,86,Los Angeles Lakers,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K21,88,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K20,90,Houston Rockets,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K19,93,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K18,94,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K17,93,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K16,89,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K15,88,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K14,91,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K13,93,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K12,88,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K11,81,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K10,77,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
russell-westbrook,NBA 2K9,77,Oklahoma City Thunder,"6'4"" (193cm)","6'8"" (203cm)"
deni-avdija,NBA 2K25,81,Portland Trail Blazers,"6'9"" (206cm)","6'9"" (206cm)"
deni-avdija,NBA 2K24,76,Washington Wizards,"6'9"" (206cm)","6'9"" (206cm)"
deni-avdija,NBA 2K23,76,Washington Wizards,"6'9"" (206cm)","6'9"" (206cm)"
deni-avdija,NBA 2K22,78,Washington Wizards,"6'9"" (206cm)","6'9"" (206cm)"
deni-avdija,NBA 2K21,74,Washington Wizards,"6'9"" (206cm)","6'9"" (206cm)"
jordan-goodwin,NBA 2K25,75,Los Angeles Lakers,"6'4"" (193cm)","6'10"" (208cm)"
jordan-goodwin,NBA 2K24,72,"Memphis Grizzlies, Phoenix Suns","6'4"" (193cm)","6'10"" (208cm)"
jordan-goodwin,NBA 2K23,67,Washington Wizards,"6'4"" (193cm)","6'10"" (208cm)"
jordan-goodwin,NBA 2K22,67,Washington Wizards,"6'4"" (193cm)","6'10"" (208cm)"
johnny-davis,NBA 2K25,73,Free Agent,"6'4"" (193cm)","6'8"" (203cm)"
johnny-davis,NBA 2K24,71,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
johnny-davis,NBA 2K23,60,Washington Wizards,"6'4"" (193cm)","6'8"" (203cm)"
jay-huff,NBA 2K25,76,Memphis Grizzlies,"7'1"" (216cm)","7'5"" (226cm)"
jay-huff,NBA 2K24,67,Denver Nuggets,"7'1"" (216cm)","7'5"" (226cm)"
jay-huff,NBA 2K23,67,Washington Wizards,"7'1"" (216cm)","7'5"" (226cm)"
jay-huff,NBA 2K22,67,Los Angeles Lakers,"7'1"" (216cm)","7'5"" (226cm)"
jordan-poole,NBA 2K25,83,Washington Wizards,"6'4"" (193cm)","6'7"" (201cm)"
jordan-poole,NBA 2K24,82,Washington Wizards,"6'4"" (193cm)","6'7"" (201cm)"
jordan-poole,NBA 2K23,83,Golden State Warriors,"6'4"" (193cm)","6'7"" (201cm)"
jordan-poole,NBA 2K22,81,Golden State Warriors,"6'4"" (193cm)","6'7"" (201cm)"
jordan-poole,NBA 2K21,77,Golden State Warriors,"6'4"" (193cm)","6'7"" (201cm)"
jordan-poole,NBA 2K20,72,Golden State Warriors,"6'4"" (193cm)","6'7"" (201cm)"
tyus-jones,NBA 2K25,78,Phoenix Suns,"6'1"" (185cm)","6'5"" (196cm)"
tyus-jones,NBA 2K24,79,Washington Wizards,"6'1"" (185cm)","6'5"" (196cm)"
tyus-jones,NBA 2K23,77,Memphis Grizzlies,"6'1"" (185cm)","6'5"" (196cm)"
tyus-jones,NBA 2K22,80,Memphis Grizzlies,"6'1"" (185cm)","6'5"" (196cm)"
tyus-jones,NBA 2K21,75,Memphis Grizzlies,"6'1"" (185cm)","6'5"" (196cm)"
tyus-jones,NBA 2K20,77,Memphis Grizzlies,"6'1"" (185cm)","6'5"" (196cm)"
tyus-jones,NBA 2K19,73,Minnesota Timberwolves,"6'1"" (185cm)","6'5"" (196cm)"
tyus-jones,NBA 2K18,74,Minnesota Timberwolves,"6'1"" (185cm)","6'5"" (196cm)"
tyus-jones,NBA 2K17,73,Minnesota Timberwolves,"6'1"" (185cm)","6'5"" (196cm)"
tyus-jones,NBA 2K16,67,Minnesota Timberwolves,"6'1"" (185cm)","6'5"" (196cm)"
patrick-baldwin-jr,NBA 2K25,72,Los Angeles Clippers,"6'9"" (206cm)","7'1"" (216cm)"
patrick-baldwin-jr,NBA 2K24,71,Washington Wizards,"6'9"" (206cm)","7'1"" (216cm)"
patrick-baldwin-jr,NBA 2K23,70,Golden State Warriors,"6'9"" (206cm)","7'1"" (216cm)"
jules-bernard,NBA 2K25,69,Free Agent,"6'6"" (198cm)","6'10"" (208cm)"
jules-bernard,NBA 2K24,68,Washington Wizards,"6'6"" (198cm)","6'10"" (208cm)"
trey-jemison,NBA 2K25,72,Los Angeles Lakers,"6'10"" (208cm)","7'2"" (218cm)"
trey-jemison,NBA 2K24,74,"Memphis Grizzlies, Washington Wizards","6'10"" (208cm)","7'2"" (218cm)"
harrison-barnes,NBA 2K25,78,San Antonio Spurs,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K24,79,Sacramento Kings,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K23,80,Sacramento Kings,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K22,80,Sacramento Kings,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K21,80,Sacramento Kings,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K20,78,Sacramento Kings,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K19,79,"Dallas Mavericks, Sacramento Kings","6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K18,82,Dallas Mavericks,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K17,78,Dallas Mavericks,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K16,77,Golden State Warriors,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K15,81,Golden State Warriors,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K14,73,Golden State Warriors,"6'8"" (203cm)","6'11"" (211cm)"
harrison-barnes,NBA 2K13,75,Golden State Warriors,"6'8"" (203cm)","6'11"" (211cm)"
maxi-kleber,NBA 2K25,72,"Dallas Mavericks, Los Angeles Lakers","6'10"" (208cm)","6'11"" (211cm)"
maxi-kleber,NBA 2K24,75,Dallas Mavericks,"6'10"" (208cm)","6'11"" (211cm)"
maxi-kleber,NBA 2K23,75,Dallas Mavericks,"6'10"" (208cm)","6'11"" (211cm)"
maxi-kleber,NBA 2K22,74,Dallas Mavericks,"6'10"" (208cm)","6'11"" (211cm)"
maxi-kleber,NBA 2K21,73,Dallas Mavericks,"6'10"" (208cm)","6'11"" (211cm)"
maxi-kleber,NBA 2K20,79,Dallas Mavericks,"6'10"" (208cm)","6'11"" (211cm)"
maxi-kleber,NBA 2K19,74,Dallas Mavericks,"6'10"" (208cm)","6'11"" (211cm)"
maxi-kleber,NBA 2K18,73,Dallas Mavericks,"6'10"" (208cm)","6'11"" (211cm)"
luka-doncic,NBA 2K25,96,"Dallas Mavericks, Los Angeles Lakers","6'7"" (201cm)","6'11"" (211cm)"
luka-doncic,NBA 2K24,95,Dallas Mavericks,"6'7"" (201cm)","6'11"" (211cm)"
luka-doncic,NBA 2K23,95,Dallas Mavericks,"6'7"" (201cm)","6'11"" (211cm)"
luka-doncic,NBA 2K22,94,Dallas Mavericks,"6'7"" (201cm)","6'11"" (211cm)"
luka-doncic,NBA 2K21,94,Dallas Mavericks,"6'7"" (201cm)","6'11"" (211cm)"
luka-doncic,NBA 2K20,87,Dallas Mavericks,"6'7"" (201cm)","6'11"" (211cm)"
luka-doncic,NBA 2K19,79,Dallas Mavericks,"6'7"" (201cm)","6'11"" (211cm)"
alex-fudge,NBA 2K25,67,Free Agent,"6'8"" (203cm)","7'1"" (216cm)"
alex-fudge,NBA 2K24,67,"Dallas Mavericks, Los Angeles Lakers","6'8"" (203cm)","7'1"" (216cm)"
dexter-dennis,NBA 2K25,67,Free Agent,"6'5"" (196cm)","6'11"" (211cm)"
dexter-dennis,NBA 2K24,67,Free Agent,"6'5"" (196cm)","6'11"" (211cm)"
brandon-williams,NBA 2K25,70,Dallas Mavericks,"6'1"" (185cm)","6'6"" (198cm)"
brandon-williams,NBA 2K24,71,Dallas Mavericks,"6'1"" (185cm)","6'6"" (198cm)"
brandon-williams,NBA 2K23,73,Free Agent,"6'1"" (185cm)","6'6"" (198cm)"
brandon-williams,NBA 2K22,75,Portland Trail Blazers,"6'1"" (185cm)","6'6"" (198cm)"
max-christie,NBA 2K25,79,"Dallas Mavericks, Los Angeles Lakers","6'5"" (196cm)","6'9"" (206cm)"
max-christie,NBA 2K24,71,Los Angeles Lakers,"6'5"" (196cm)","6'9"" (206cm)"
max-christie,NBA 2K23,70,Los Angeles Lakers,"6'5"" (196cm)","6'9"" (206cm)"
anthony-davis,NBA 2K25,95,"Dallas Mavericks, Los Angeles Lakers","6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K24,93,Los Angeles Lakers,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K23,90,Los Angeles Lakers,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K22,93,Los Angeles Lakers,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K21,95,Los Angeles Lakers,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K20,94,Los Angeles Lakers,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K19,94,New Orleans Pelicans,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K18,94,New Orleans Pelicans,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K17,90,New Orleans Pelicans,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K16,92,New Orleans Pelicans,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K15,88,New Orleans Pelicans,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K14,88,New Orleans Pelicans,"6'10"" (208cm)","7'6"" (229cm)"
anthony-davis,NBA 2K13,79,New Orleans Hornets,"6'10"" (208cm)","7'6"" (229cm)"
klay-thompson,NBA 2K25,79,Dallas Mavericks,"6'6"" (198cm)","6'9"" (206cm)"
klay-thompson,NBA 2K24,85,Golden State Warriors,"6'6"" (198cm)","6'9"" (206cm)"
klay-thompson,NBA 2K23,83,Golden State Warriors,"6'6"" (198cm)","6'9"" (206cm)"
klay-thompson,NBA 2K22,87,Golden State Warriors,"6'6"" (198cm)","6'9"" (206cm)"
klay-thompson,NBA 2K21,89,Golden State Warriors,"6'6"" (198cm)","6'9"" (206cm)"
klay-thompson,NBA 2K20,89,Golden State Warriors,"6'6"" (198cm)","6'9"" (206cm)"
klay-thompson,NBA 2K19,89,Golden State Warriors,"6'6"" (198cm)","6'9"" (206cm)"
klay-thompson,NBA 2K18,90,Golden State Warriors,"6'6"" (198cm)","6'9"" (206cm)"
klay-thompson,NBA 2K17,90,Golden State Warriors,"6'6"" (198cm)","6'9"" (206cm)"
klay-thompson,NBA 2K16,87,Golden State Warriors,"6'6"" (198cm)","6'9"" (206cm)"
