year,rank,name,rating
2023,196,Deni Avdija,76
2023,196,Mo Bamba,76
2023,196,Patrick Beverley,76
2023,196,Malaki Branham,76
2023,196,Christian Braun,76
2023,196,Reggie Bullock,76
2023,196,Alec Burks,76
2023,196,Robert Covington,76
2023,196,Seth Curry,76
2023,196,Donte DiVincenzo,76
2023,196,Drew Eubanks,76
2023,196,Eric Gordon,76
2023,196,Josh Green,76
2023,196,AJ Griffin,76
2023,196,Jaden Hardy,76
2023,196,Joe Harris,76
2023,196,Isaiah Hartenstein,76
2023,196,Joe Ingles,76
2023,196,Isaiah Joe,76
2023,196,Kyle Lowry,76
2023,196,Terance Mann,76
2023,196,Jalen McDaniels,76
2023,196,JaVale McGee,76
2023,196,Shake Milton,76
2023,196,Marcus Morris,76
2023,196,Larry Nance Jr,76
2023,196,Andrew Nembhard,76
2023,196,Aaron Nesmith,76
2023,196,Jaylen Nowell,76
2023,196,Jordan Nwora,76
2023,196,Royce O'Neale,76
2023,196,Isaac Okoro,76
2023,196,Cameron Payne,76
2023,196,Aleksej Pokusevski,76
2023,196,Dwight Powell,76
2023,196,Paul Reed,76
2023,196,Nick Richards,76
2023,196,Ben Simmons,76
2023,196,Jalen Smith,76
2023,196,Jalen Suggs,76
2023,196,Jae'Sean Tate,76
2023,196,Cam Thomas,76
2023,196,Matisse Thybulle,76
2023,196,Moritz Wagner,76
2023,196,Lonnie Walker,76
2023,196,Trendon Watford,76
2023,196,Coby White,76
2023,196,Kenrich Williams,76
2023,196,Grant Williams,76
2023,196,Cody Zeller,76
2023,196,Ausar Thompson,76
2023,196,Amen Thompson,76
2023,251,Santiago Aldama,75
2023,251,Grayson Allen,75
2023,251,Charles Bassey,75
2023,251,Keita Bates-Diop,75
2023,251,Malik Beasley,75
2023,251,Bismack Biyombo,75
2023,251,Thomas Bryant,75
2023,251,Jevon Carter,75
2023,251,Pat Connaughton,75
2023,251,Torrey Craig,75
2023,251,Jae Crowder,75
2023,251,Dyson Daniels,75
2023,251,Chris Duarte,75
2023,251,Devonte Graham,75
2023,251,Jeff Green,75
2023,251,Montrezl Harrell,75
2023,251,Gary Harris,75
2023,251,Killian Hayes,75
2023,251,Bones Hyland,75
2023,251,Isaiah Jackson,75
2023,251,Jalen Johnson,75
2023,251,Derrick Jones,75
2023,251,Maxi Kleber,75
2023,251,Damion Lee,75
2023,251,Nassir Little,75
2023,251,Tre Mann,75
2023,251,Naji Marshall,75
2023,251,Chimezie Metu,75
2023,251,Davion Mitchell,75
2023,251,Mike Muscala,75
2023,251,Victor Oladipo,75
2023,251,Cedi Osman,75
2023,251,Taurean Prince,75
2023,251,Cam Reddish,75
2023,251,Josh Richardson,75
2023,251,Jeremiah Robinson-Earl,75
2023,251,Derrick Rose,75
2023,251,Ricky Rubio,75
2023,251,Dario Saric,75
2023,251,Landry Shamet,75
2023,251,Edmond Sumner,75
2023,251,PJ Tucker,75
2023,251,Jaylin Williams,75
2023,251,Thaddeus Young,75
2023,251,Sasha Vezenkov,75
2023,296,Nickeil Alexander-Walker,74
2023,296,Nicolas Batum,74
2023,296,Goga Bitadze,74
2023,296,Josh Christopher,74
2023,296,Ayo Dosunmu,74
2023,296,Kris Dunn,74
2023,296,Bruno Fernando,74
2023,296,Rudy Gay,74
2023,296,Jaxson Hayes,74
2023,296,Haywood Highsmith,74
2023,296,Richaun Holmes,74
2023,296,Reggie Jackson,74
2023,296,Ty Jerome,74
2023,296,Cory Joseph,74
2023,296,Josh Primo,74
2023,296,Christian Koloko,74
2023,296,Jock Landale,74
2023,296,Isaiah Livers,74
2023,296,Cody Martin,74
2023,296,Miles McBride,74
2023,296,Zeke Nnaji,74
2023,296,Nerlens Noel,74
2023,296,Chuma Okeke,74
2023,296,Otto Porter,74
2023,296,Jericho Sims,74
2023,296,Daniel Theis,74
2023,296,Yuta Watanabe,74
2023,296,Aaron Wiggins,74
2023,296,Omer Yurtseven,74
2023,296,Jarace Walker,74
2023,296,Cameron Whitmore,74
2023,327,MarJon Beauchamp,73
2023,327,Troy Brown,73
2023,327,Vlatko Cancar,73
2023,327,Day'Ron Sharpe,73
2023,327,Ousmane Dieng,73
2023,327,Evan Fournier,73
2023,327,Usman Garuba,73
2023,327,Taj Gibson,73
2023,327,Danny Green,73
2023,327,Sam Hauser,73
2023,327,Aaron Holiday,73
2023,327,Justin Holiday,73
2023,327,Danuel House,73
2023,327,Jordan McLaughlin,73
2023,327,Nikola Jovic,73
2023,327,Luke Kornet,73
2023,327,Robin Lopez,73
2023,327,Doug McDermott,73
2023,327,Patrick Mills,73
2023,327,Moses Moody,73
2023,327,Georges Niang,73
2023,327,Payton Pritchard,73
2023,327,David Roddy,73
2023,327,Ishmael Smith,73
2023,327,Dennis Smith,73
2023,327,Lamar Stevens,73
2023,327,Dean Wade,73
2023,327,Ishmail Wainright,73
2023,327,Lindy Waters III,73
2023,327,Peyton Watson,73
2023,327,Blake Wesley,73
2023,327,Taylor Hendricks,73
2023,327,Anthony Black,73
2023,327,Bilal Coulibaly,73
2023,361,Thanasis Antetokounmpo,72
2023,361,Udoka Azubuike,72
2023,361,Davis Bertans,72
2023,361,BJ Boston,72
2023,361,Moses Brown,72
2023,361,Amir Coffey,72
2023,361,Dewayne Dedmon,72
2023,361,Malachi Flynn,72
2023,361,Simone Fontecchio,72
2023,361,Luka Garza,72
2023,361,Anthony Gill,72
2023,361,Jordan Goodwin,72
2023,361,RJ Hampton,72
2023,361,Damian Jones,72
2023,361,DeAndre Jordan,72
2023,361,Nathan Knight,72
2023,361,John Konchar,72
2023,361,Jake LaRavia,72
2023,361,Kira Lewis,72
2023,361,Kenneth Lofton,72
2023,361,Theo Maledon,72
2023,361,Sandro Mamukelashvili,72
2023,361,Boban Marjanovic,72
2023,361,Wesley Matthews,72
2023,361,Frank Ntilikina,72
2023,361,Dalen Terry,72
2023,361,Tristan Thompson,72
2023,361,TyTy Washington,72
2023,361,Ziaire Williams,72
2023,361,Kobe Bufkin,72
2023,361,Jaime Jaquez,72
2023,361,Keyonte George,72
2023,361,Jalen Hood-Schifino,72
2023,361,Jett Howard,72
2023,361,Dereck Lively,72
2023,361,Jordan Hawkins,72
2023,361,Gradey Dick,72
2023,361,Cason Wallace,72
2023,361,Kris Murray,72
2023,400,Patrick Baldwin,71
2023,400,Khem Birch,71
2023,400,James Bouknight,71
2023,400,Greg Brown,71
2023,400,Max Christie,71
2023,400,Johnny Davis,71
2023,400,AJ Green,71
2023,400,Caleb Houstan,71
2023,400,Saben Lee,71
2023,400,Alex Len,71
2023,400,Bryce McGowens,71
2023,400,Wendell Moore,71
2023,400,Markieff Morris,71
2023,400,Eugene Omoruyi,71
2023,400,Terry Taylor,71
2023,400,JT Thor,71
2023,400,Jabari Walker,71
2023,400,Duane Washington Jr,71
2023,400,Dylan Windler,71
2023,400,Nick Smith,71
2023,400,Brice Sensabaugh,71
2023,400,Olivier-Maxence Prosper,71
2023,400,Noah Clowney,71
2023,400,Dariq Whitehead,71
2023,400,Brandin Podziemski,71
2023,425,Jared Butler,70
2023,425,Jamal Cain,70
2023,425,Moussa Diabate,70
2023,425,Kessler Edwards,70
2023,425,Dante Exum,70
2023,425,Trent Forrest,70
2023,425,DaQuan Jeffries,70
2023,425,Keon Johnson,70
2023,425,Kai Jones,70
2023,425,Kevin Knox,70
2023,425,Furkan Korkmaz,70
2023,425,Garrison Mathews,70
2023,425,Skylar Mays,70
2023,425,Sam Merrill,70
2023,425,Josh Minott,70
2023,425,Isaiah Mobley,70
2023,425,Daishen Nix,70
2023,425,Neemias Queta,70
2023,425,Orlando Robinson,70
2023,425,Matt Ryan,70
2023,425,Luka Samanic,70
2023,425,Admiral Schofield,70
2023,425,Jaden Springer,70
2023,425,Garrett Temple,70
2023,425,Isaiah Todd,70
2023,425,Lindell Wigginton,70
2023,425,Filip Petrusev,70
2023,425,Julian Phillips,70
2023,425,Kobe Brown,70
2023,425,Colby Jones,70
2023,425,Julian Strawther,70
2023,425,Hunter Tyson,70
2023,425,Jalen Pickett,70
2023,425,Ben Sheppard,70
2023,425,EJ Liddell,70
2023,425,Marcus Sasser,70
2023,425,Leonard Miller,70
2023,425,Xavier Cooks,70
2023,463,Ryan Arcidiacono,69
2023,463,Kevon Harris,69
2023,463,Shaquille Harrison,69
2023,463,Jared Rhoden,69
2023,463,Vince Williams Jr,69
2023,463,Chris Livingston,69
2023,463,Jacob Gilyard,69
2023,463,Mouhamed Gueye,69
2023,463,Maxwell Lewis,69
2023,463,Kendall Brown,69
2023,463,Sidy Cissoko,69
2023,463,Rayan Rupert,69
2023,463,Trayce Jackson-Davis,69
2023,463,Justin Minaya,69
2023,477,Dominick Barlow,68
2023,477,Julian Champagnie,68
2023,477,Kennedy Chandler,68
2023,477,Keon Ellis,68
2023,477,Collin Gillespie,68
2023,477,Ron Harper Jr,68
2023,477,Johnny Juzang,68
2023,477,Ryan Rollins,68
2023,477,Olivier Sarr,68
2023,477,Toumani Camara,68
2023,487,Jamaree Bouyea,67
2023,487,Cole Swider,67
2023,487,Jay Huff,67
2023,487,Braxton Key,67
2023,487,AJ Lawson,67
2023,487,Micah Potter,67
2023,487,Trevelin Queen,67
2023,487,Lester Quinones,67
2023,487,Dru Smith,67
2023,487,Jack White,67
2023,487,Xavier Moon,67
2023,487,Dereon Seabron,67
2023,487,Ibou Badji,67
2023,487,John Butler,67
2023,487,Stanley Umude,67
2024,1,Giannis Antetokounmpo,97
2024,1,Luka Doncic,97
2024,1,Nikola Jokic,97
2024,4,Joel Embiid,96
2024,4,Shai Gilgeous-Alexander,96
2024,6,Stephen Curry,95
2024,6,LeBron James,95
2024,6,Jayson Tatum,95
2024,9,Anthony Davis,94
2024,9,Kevin Durant,94
2024,11,Devin Booker,93
2024,11,Jalen Brunson,93
2024,11,Anthony Edwards,93
2024,14,Jaylen Brown,92
2024,14,Kyrie Irving,92
2024,14,Kawhi Leonard,92
2024,14,Donovan Mitchell,92
2024,18,Victor Wembanyama,91
2024,19,Tyrese Haliburton,90
2024,19,Ja Morant,90
2024,21,Jimmy Butler,89
2024,21,Paul George,89
2024,21,Damian Lillard,89
2024,21,Tyrese Maxey,89
2024,21,Trae Young,89
2024,21,Paolo Banchero,89
2024,27,Bam Adebayo,88
2024,27,Pascal Siakam,88
2024,27,Karl-Anthony Towns,88
2024,27,Zion Williamson,88
2024,27,De'Aaron Fox,88
2024,32,DeMar DeRozan,87
2024,32,Jrue Holiday,87
2024,32,Chet Holmgren,87
2024,32,Jamal Murray,87
2024,32,Kristaps Porzingis,87
2024,32,LaMelo Ball,87
2024,38,Lauri Markkanen,86
2024,38,Evan Mobley,86
2024,38,Dejounte Murray,86
2024,38,Derrick White,86
2024,38,Jalen Williams,86
2024,38,Jaren Jackson Jr,86
2024,38,Franz Wagner,86
2024,38,Cade Cunningham,86
2024,46,Bradley Beal,85
2024,46,Rudy Gobert,85
2024,46,Khris Middleton,85
2024,46,Julius Randle,85
2024,46,Alperen Sengun,85
2024,46,Brandon Ingram,85
2024,46,Scottie Barnes,85
2024,53,Jarrett Allen,84
2024,53,OG Anunoby,84
2024,53,Mikal Bridges,84
2024,53,James Harden,84
2024,53,Myles Turner,84
2024,53,Fred VanVleet,84
2024,53,Aaron Gordon,84
2024,53,CJ McCollum,84
2024,53,Jalen Green,84
2024,62,Tyler Herro,83
2024,62,Zach LaVine,83
2024,62,Michael Porter,83
2024,62,Deandre Ayton,83
2024,62,Draymond Green,83
2024,62,Kyle Kuzma,83
2024,68,Herb Jones,82
2024,68,Jalen Suggs,82
2024,68,Ivica Zubac,82
2024,68,Alex Caruso,82
2024,68,Darius Garland,82
2024,68,Jonas Valanciunas,82
2024,68,Jerami Grant,82
2024,68,Josh Hart,82
2024,76,RJ Barrett,81
2024,76,Miles Bridges,81
2024,76,Jalen Duren,81
2024,76,Daniel Gafford,81
2024,76,Chris Paul,81
2024,76,Austin Reaves,81
2024,76,D'Angelo Russell,81
2024,76,Anfernee Simons,81
2024,76,Klay Thompson,81
2024,76,Devin Vassell,81
2024,76,Nikola Vucevic,81
2024,76,Coby White,81
2024,76,Mike Conley,81
2024,76,Immanuel Quickley,81
2024,76,Isaiah Hartenstein,81
2024,76,Nicolas Claxton,81
2024,76,Cam Thomas,81
2024,76,Andrew Nembhard,81
2024,76,Naz Reid,81
2024,76,Brandon Miller,81
2024,76,Dereck Lively,81
2024,97,Deni Avdija,80
2024,97,Wendell Carter,80
2024,97,Luguentz Dort,80
2024,97,Jalen Johnson,80
2024,97,Jonathan Kuminga,80
2024,97,Brook Lopez,80
2024,97,Jaden McDaniels,80
2024,97,Keegan Murray,80
2024,97,Jusuf Nurkic,80
2024,97,Jakob Poeltl,80
2024,97,Bobby Portis,80
2024,97,Mitchell Robinson,80
2024,97,Terry Rozier,80
2024,97,Collin Sexton,80
2024,97,Marcus Smart,80
2024,97,Jabari Smith,80
2024,97,Obi Toppin,80
2024,97,Mark Williams,80
2024,97,Robert Williams,80
2024,97,Tobias Harris,80
2024,97,Malcolm Brogdon,80
2024,97,Clint Capela,80
2024,97,John Collins,80
2024,97,Onyeka Okongwu,80
2024,97,Malik Monk,80
2024,97,Bennedict Mathurin,80
2024,97,Trey Murphy,80
2024,97,Donte DiVincenzo,80
2024,97,Amen Thompson,80
2024,126,Bogdan Bogdanovic,79
2024,126,Dillon Brooks,79
2024,126,Tari Eason,79
2024,126,Josh Giddey,79
2024,126,Rui Hachimura,79
2024,126,De'Andre Hunter,79
2024,126,Kelly Oubre,79
2024,126,Norman Powell,79
2024,126,Shaedon Sharpe,79
2024,126,PJ Washington,79
2024,126,Lonzo Ball,79
2024,126,Steven Adams,79
2024,126,Walker Kessler,79
2024,126,Buddy Hield,79
2024,126,TJ McConnell,79
2024,126,Kelly Olynyk,79
2024,126,Keldon Johnson,79
2024,126,Cameron Johnson,79
2024,126,Jordan Poole,79
2024,126,Jaime Jaquez,79
2024,126,Brandin Podziemski,79
2024,147,Cole Anthony,78
2024,147,Jordan Clarkson,78
2024,147,Jonathan Isaac,78
2024,147,Isaiah Joe,78
2024,147,Tre Jones,78
2024,147,Payton Pritchard,78
2024,147,Dennis Schroeder,78
2024,147,Gary Trent Jr,78
2024,147,Jarred Vanderbilt,78
2024,147,Aaron Wiggins,78
2024,147,Andrew Wiggins,78
2024,147,Grayson Allen,78
2024,147,Andre Drummond,78
2024,147,Ayo Dosunmu,78
2024,147,Tyus Jones,78
2024,147,Kentavious Caldwell-Pope,78
2024,147,Aaron Nesmith,78
2024,147,Jaden Ivey,78
2024,147,Zach Collins,78
2024,147,Corey Kispert,78
2024,147,Keyonte George,78
2024,147,Ausar Thompson,78
2024,147,Cameron Whitmore,78
2024,147,Scoot Henderson,78
2024,147,GG Jackson,78
2024,172,Saddiq Bey,77
2024,172,Bruce Brown,77
2024,172,Duncan Robinson,77
2024,172,Max Strus,77
2024,172,Moritz Wagner,77
2024,172,Russell Westbrook,77
2024,172,Vince Williams Jr,77
2024,172,De'Anthony Melton,77
2024,172,Derrick Jones,77
2024,172,Caris LeVert,77
2024,172,Brandon Clarke,77
2024,172,Mason Plumlee,77
2024,172,Nick Richards,77
2024,172,Bojan Bogdanovic,77
2024,172,Nickeil Alexander-Walker,77
2024,172,Harrison Barnes,77
2024,172,Keon Ellis,77
2024,172,Jalen Smith,77
2024,172,Jeremy Sochan,77
2024,172,Bilal Coulibaly,77
2024,192,Jose Alvarado,76
2024,192,Marvin Bagley,76
2024,192,Josh Green,76
2024,192,Jock Landale,76
2024,192,Kevon Looney,76
2024,192,Kevin Love,76
2024,192,Terance Mann,76
2024,192,Caleb Martin,76
2024,192,Larry Nance Jr,76
2024,192,Kevin Porter,76
2024,192,Isaiah Stewart,76
2024,192,Patrick Williams,76
2024,192,Grant Williams,76
2024,192,Isaac Okoro,76
2024,192,Luke Kornet,76
2024,192,Luke Kennard,76
2024,192,Santiago Aldama,76
2024,192,Kyle Lowry,76
2024,192,Nikola Jovic,76
2024,192,Simone Fontecchio,76
2024,192,Miles McBride,76
2024,192,Dorian Finney-Smith,76
2024,192,Tim Hardaway Jr,76
2024,192,Ben Simmons,76
2024,192,Christian Braun,76
2024,192,Isaiah Jackson,76
2024,192,Alec Burks,76
2024,192,Precious Achiuwa,76
2024,192,Eric Gordon,76
2024,192,Dario Saric,76
2024,192,Tre Mann,76
2024,192,Kyle Anderson,76
2024,192,Moses Moody,76
2024,192,Taylor Hendricks,76
2024,192,Gradey Dick,76
2024,192,Cason Wallace,76
2024,192,Trayce Jackson-Davis,76
2024,229,Malik Beasley,75
2024,229,Bol Bol,75
2024,229,Kris Dunn,75
2024,229,Dante Exum,75
2024,229,Sam Hauser,75
2024,229,Trey Lyles,75
2024,229,Vasilije Micic,75
2024,229,Gary Payton II,75
2024,229,Paul Reed,75
2024,229,Peyton Watson,75
2024,229,Jaylin Williams,75
2024,229,Delon Wright,75
2024,229,Nicolas Batum,75
2024,229,Cody Martin,75
2024,229,Kevin Huerter,75
2024,229,Derrick Rose,75
2024,229,Gary Harris,75
2024,229,Royce O'Neale,75
2024,229,Naji Marshall,75
2024,229,Dalano Banton,75
2024,229,Josh Richardson,75
2024,229,Malaki Branham,75
2024,229,Cameron Payne,75
2024,229,Taurean Prince,75
2024,229,James Wiseman,75
2024,229,Monte Morris,75
2024,229,Zaccharie Risacher,75
2024,256,Chris Boucher,74
2024,256,Pat Connaughton,74
2024,256,Dyson Daniels,74
2024,256,Drew Eubanks,74
2024,256,Quentin Grimes,74
2024,256,Haywood Highsmith,74
2024,256,Richaun Holmes,74
2024,256,Bones Hyland,74
2024,256,Joe Ingles,74
2024,256,Reggie Jackson,74
2024,256,Maxi Kleber,74
2024,256,Jake LaRavia,74
2024,256,Josh Okogie,74
2024,256,Daniel Theis,74
2024,256,Matisse Thybulle,74
2024,256,Xavier Tillman,74
2024,256,Gabe Vincent,74
2024,256,Lonnie Walker,74
2024,256,Jabari Walker,74
2024,256,Lindy Waters III,74
2024,256,Christian Wood,74
2024,256,Guerschon Yabusele,74
2024,256,Javonte Green,74
2024,256,Sam Merrill,74
2024,256,Scottie Pippen Jr,74
2024,256,Spencer Dinwiddie,74
2024,256,Day'Ron Sharpe,74
2024,256,Jeff Green,74
2024,256,DeAndre Jordan,74
2024,256,KJ Martin,74
2024,256,Torrey Craig,74
2024,256,Damion Lee,74
2024,256,Jordan McLaughlin,74
2024,256,Trendon Watford,74
2024,256,Anthony Black,74
2024,256,Noah Clowney,74
2024,256,Jarace Walker,74
2024,256,Marcus Sasser,74
2024,256,Toumani Camara,74
2024,256,Duop Reath,74
2024,296,Goga Bitadze,73
2024,296,Jevon Carter,73
2024,296,Julian Champagnie,73
2024,296,Max Christie,73
2024,296,Amir Coffey,73
2024,296,Aaron Holiday,73
2024,296,Sandro Mamukelashvili,73
2024,296,Georges Niang,73
2024,296,Chuma Okeke,73
2024,296,Dwight Powell,73
2024,296,David Roddy,73
2024,296,Dalen Terry,73
2024,296,Ziaire Williams,73
2024,296,Cody Zeller,73
2024,296,Charles Bassey,73
2024,296,MarJon Beauchamp,73
2024,296,Ochai Agbaji,73
2024,296,Cam Reddish,73
2024,296,Mo Bamba,73
2024,296,Jaden Hardy,73
2024,296,Seth Curry,73
2024,296,Jaxson Hayes,73
2024,296,Jae'Sean Tate,73
2024,296,Kenrich Williams,73
2024,296,Ousmane Dieng,73
2024,296,Julian Strawther,73
2024,296,Jordan Hawkins,73
2024,296,Kris Murray,73
2024,296,Reed Sheppard,73
2024,296,Stephon Castle,73
2024,296,Donovan Clingan,73
2024,296,Ricky Council,73
2024,328,Chris Duarte,72
2024,328,Devonte Graham,72
2024,328,AJ Green,72
2024,328,Cory Joseph,72
2024,328,John Konchar,72
2024,328,Jalen McDaniels,72
2024,328,Davion Mitchell,72
2024,328,Sviatoslav Mykhailiuk,72
2024,328,Zeke Nnaji,72
2024,328,Jeremiah Robinson-Earl,72
2024,328,Jericho Sims,72
2024,328,Dean Wade,72
2024,328,Shake Milton,72
2024,328,AJ Griffin,72
2024,328,Caleb Houstan,72
2024,328,Vlatko Cancar,72
2024,328,Garrison Mathews,72
2024,328,Keita Bates-Diop,72
2024,328,Blake Wesley,72
2024,328,Ty Jerome,72
2024,328,Anthony Gill,72
2024,328,Kobe Bufkin,72
2024,328,Nick Smith,72
2024,328,Brice Sensabaugh,72
2024,328,Jalen Hood-Schifino,72
2024,328,Olivier-Maxence Prosper,72
2024,328,Ron Holland,72
2024,328,Rob Dillingham,72
2024,328,Matas Buzelis,72
2024,328,Zach Edey,72
2024,328,Nikola Topic,72
2024,328,Trey Jemison,72
2024,328,Craig Porter,72
2024,361,Patrick Baldwin,71
2024,361,Jared Butler,71
2024,361,Justin Champagnie,71
2024,361,PJ Dozier,71
2024,361,Bruno Fernando,71
2024,361,Luka Garza,71
2024,361,Taj Gibson,71
2024,361,AJ Lawson,71
2024,361,Bryce McGowens,71
2024,361,Orlando Robinson,71
2024,361,Matt Ryan,71
2024,361,Dru Smith,71
2024,361,PJ Tucker,71
2024,361,TyTy Washington,71
2024,361,Jaden Springer,71
2024,361,Alex Len,71
2024,361,Neemias Queta,71
2024,361,Thomas Bryant,71
2024,361,Ryan Rollins,71
2024,361,Colby Jones,71
2024,361,Jett Howard,71
2024,361,Dariq Whitehead,71
2024,361,Ben Sheppard,71
2024,361,DaRon Holmes,71
2024,361,Terrence Shannon Jr.,71
2024,361,Cody Williams,71
2024,361,Tidjane Salaun,71
2024,361,Devin Carter,71
2024,361,Dalton Knecht,71
2024,361,Jalen Wilson,71
2024,361,Karlo Matkovic,71
2024,361,Gui Santos,71
2024,393,Dominick Barlow,70
2024,393,Jamal Cain,70
2024,393,Josh Christopher,70
2024,393,Johnny Davis,70
2024,393,Jeff Dowtin,70
2024,393,James Johnson,70
2024,393,Vit Krejci,70
2024,393,Josh Minott,70
2024,393,Wendell Moore,70
2024,393,Anzejs Pasecniks,70
2024,393,Garrett Temple,70
2024,393,JT Thor,70
2024,393,Brandon Williams,70
2024,393,Julian Phillips,70
2024,393,Kobe Brown,70
2024,393,Mouhamed Gueye,70
2024,393,Hunter Tyson,70
2024,393,Jalen Pickett,70
2024,393,Sidy Cissoko,70
2024,393,Leonard Miller,70
2024,393,Rayan Rupert,70
2024,393,Stanley Umude,70
2024,393,Kel'el Ware,70
2024,393,Jared McCain,70
2024,393,Tristan da Silva,70
2024,393,Ja'Kobe Walter,70
2024,393,Jaylon Tyson,70
2024,393,Yves Missi,70
2024,393,Kyshawn George,70
2024,393,Ryan Dunn,70
2024,393,Isaiah Collier,70
2024,393,Kyle Filipowski,70
2024,393,Tyler Kolek,70
2024,393,Johnny Furphy,70
2024,393,KJ Simpson,70
2024,393,Tosan Evbuomwan,70
2024,393,Carlton Carrington,70
2024,393,Tristan Vukcevic,70
2024,393,Onuralp Bitim,70
2024,393,Jordan Walsh,70
2024,393,Drew Peterson,70
2024,434,Moussa Diabate,69
2024,434,David Duke,69
2024,434,Kessler Edwards,69
2024,434,Collin Gillespie,69
2024,434,Keon Johnson,69
2024,434,Mason Jones,69
2024,434,Kai Jones,69
2024,434,Johnny Juzang,69
2024,434,Daishen Nix,69
2024,434,Jason Preston,69
2024,434,JD Davison,69
2024,434,Chris Livingston,69
2024,434,Maxwell Lewis,69
2024,434,Kendall Brown,69
2024,434,Justin Minaya,69
2024,434,AJ Johnson,69
2024,434,Pacome Dadiet,69
2024,434,Dillon Jones,69
2024,434,Baylor Scheierman,69
2024,434,Jonathan Mogbo,69
2024,434,Tyler Smith,69
2024,434,Harrison Ingram,69
2024,434,Kevin McCullar,69
2024,434,Jamal Shead,69
2024,434,Bobi Klintman,69
2024,434,Adem Bona,69
2024,434,Nate Williams,69
2024,434,Oscar Tshiebwe,69
2024,462,DJ Carton,68
2024,462,Malcolm Hill,68
2024,462,Pat Spencer,68
2024,462,Keaton Wallace,68
2024,462,Ajay Mitchell,68
2024,462,Jaylen Wells,68
2024,462,Oso Ighodaro,68
2024,462,Pelle Larsson,68
2024,462,Bronny James,68
2024,462,Cam Christie,68
2024,462,Antonio Reeves,68
2024,462,Tristen Newton,68
2024,462,Enrique Freeman,68
2024,462,Cam Spencer,68
2024,462,Anton Watson,68
2024,462,Ulrich Chomche,68
2024,462,Ariel Hukporti,68
2024,462,Colin Castleton,68
2024,462,Jermaine Samuels,68
2024,462,Jaylen Clark,68
2024,462,Emoni Bates,68
2024,462,Jordan Miller,68
2024,462,Seth Lundy,68
2024,485,Jamaree Bouyea,67
